통계청행정동코드,행자부행정동코드,시군구명,행정동명,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,2021혼인,어린이보호구역현황,2021_한부모_가구수,2021_저소득_가구수,2021_예산현액,2021_세입,2021_세출,총_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,어린이집_수,2020GDP1인당,공동육아나눔터유무,유아인구,인구대비아동,20-40직장인구,20-40직장인구비,인구대비예산,20-40생활인구,한부모저소득평균
1109064,11305620,강북구,수유2동,18867.83861,634.1405749,336.4087473,512.1350351,637.7186184,582.5180713,729.5471929,539.2921779,264.7872482,600.9983022,523.0631818,627.2593791,635.8792443,55.0,2.0,262,1445,995846,1042283,857676,85.68918919,10.09459459,15.39189189,23.59459459,10,11135,0,1774.6287482999999,0.09405575195875603,49.081081069999996,0.5727803184270042,52.78007834305935,4849.119025100001,853.5
1109065,11305630,강북구,수유3동,27912.86861,508.6169989,259.7781206,1031.714328,1113.803411,1038.363325,1200.188098,648.520849,288.4879241,1311.512212,931.7824397,994.8775783,923.371816,87.0,0.0,262,1445,995846,1042283,857676,521.1863799,56.86021505,116.5698925,128.3082437,9,11135,0,1705.4038925999998,0.06109740694974739,301.73835125,0.5789451967411245,35.67694936389413,8545.613208,853.5
1109069,11305534,강북구,삼양동,23657.21668,910.6964269,518.5784852,633.9358101,810.3514463,849.0183989,896.1732718,716.2723812,394.6969812,678.9492614,662.6514783,862.8750291,805.1772296,80.0,7.0,262,1445,995846,1042283,857676,266.2790698,20.93023256,46.41860465,71.6744186,14,11135,0,2540.2442745,0.10737714029763876,139.02325581,0.5220960697903114,42.09480825535559,6199.131925499999,853.5
1109070,11305535,강북구,미아동,22240.84439,444.6817212,298.2819518,718.229882,792.4028672,707.6257504,854.6016082,397.2654811,216.8231177,954.6697978,679.4263046,703.1341419,602.6035617,64.0,1.0,262,1445,995846,1042283,857676,154.3935484,14.78064516,23.8516129,40.20645161,7,11135,0,1357.0522718,0.06101622078746984,78.83870967,0.5106347414578886,44.775548200308236,6012.6939138,853.5
1109071,11305545,강북구,송중동,35338.61212,1114.835335,596.06344,1037.674088,1176.401909,1156.03054,1439.535005,1062.294572,645.8856405,1289.240599,1092.016896,1380.130688,1311.617193,94.0,7.0,262,1445,995846,1042283,857676,260.453202,39.60591133,61.53694581,70.08866995,14,11135,0,3419.0789875000005,0.09675193173658798,171.23152709,0.6574368284786916,28.180110656818858,9882.646917999999,853.5
1109072,11305555,강북구,송천동,27176.98558,760.9238684,420.688129,672.5413849,932.8657321,984.6978235,1078.446595,920.1094358,480.4121886,785.6205344,751.7660122,1003.039102,928.9391237,61.0,2.0,262,1445,995846,1042283,857676,149.5808383,13.84431138,26.39520958,38.78443114,7,11135,0,2582.1336217999997,0.09501177436324046,79.0239521,0.5283026422241945,36.642989601203595,7137.916307799999,853.5
1109073,11305575,강북구,삼각산동,22623.75234,1370.67373,766.9906956,426.6068214,698.8823123,884.5571985,1002.41904,1361.101599,781.2634795,423.5190837,546.3928424,940.3831916,1072.247423,60.0,1.0,262,1445,995846,1042283,857676,73.95348837,9.674418605,19.46511628,24.37209302,25,11135,0,4280.0295041,0.18918300730037077,53.511627905,0.7235849056541266,44.017720183370784,5995.0079129000005,853.5
1109074,11305645,강북구,우이동,18679.98465,583.723297,291.8616504,510.9493249,665.0241641,581.3970925,677.3439054,547.6294548,264.4288305,577.2718982,582.2407824,675.2027811,603.5944827,79.0,7.0,262,1445,995846,1042283,857676,370.2258065,12.09677419,15.0,26.25806452,7,11135,0,1687.6432326999998,0.09034500104367055,53.354838709999996,0.14411431556973325,53.310857511866324,4873.0244313,853.5
1109075,11305660,강북구,인수동,28709.55066,1234.244761,581.5627322,778.0517142,1020.470848,971.7553261,1073.345354,875.8840849,492.1886132,981.4076007,837.6649327,1008.596925,997.3656786,86.0,3.0,262,1445,995846,1042283,857676,85.59722222,10.79166667,21.06944444,22.93055556,8,11135,0,3183.8801912999998,0.1108996873202891,54.79166667,0.6401103359309455,34.68692393669111,7668.6583793,853.5
1110051,11320660,도봉구,쌍문1동,17738.79123,641.5954717,373.2919145,442.2601672,565.0929725,542.0043254,690.3943721,516.1850367,352.5733675,577.8736842,499.8258653,577.1453953,521.2370227,65.0,0.0,253,1278,970598,1001061,836663,91.18918919,10.85135135,15.68918919,28.77027027,11,10872,0,1883.6457904,0.10618794516361192,55.31081081000001,0.6065500889009496,54.71612960631253,4415.8338047,765.5
1110052,11320670,도봉구,쌍문2동,17441.81379,749.3502431,385.6487594,537.5994107,634.3246655,589.1548591,613.6263269,537.8498374,336.7328026,597.8726032,564.6840387,687.1760816,604.240381,64.0,0.0,253,1278,970598,1001061,836663,137.9032258,14.06451613,20.96774194,37.80645161,7,10872,0,2009.5816424999998,0.11521632249348764,72.83870968,0.5281871345463479,55.64776758231863,4828.678366699999,765.5
1110053,11320680,도봉구,쌍문3동,15731.8724,475.0892808,249.1539723,528.4271713,624.8252836,544.1889815,608.2882158,566.8439945,276.0675541,630.19555,541.1750217,601.5927687,544.9917218,56.0,0.0,253,1278,970598,1001061,836663,142.827957,19.39784946,26.1827957,39.87096774,9,10872,1,1567.1548017,0.09961654670552757,85.4516129,0.5982835202214648,61.69627971302386,4623.684714399999,765.5
1110054,11320681,도봉구,쌍문4동,14368.66421,610.1931745,408.1750791,330.4149886,433.0683362,436.2039322,498.4576377,518.7602926,393.3130841,417.4763261,405.2002548,554.5628928,502.7388333,48.0,0.0,253,1278,970598,1001061,836663,741.477483,133.0144371,179.3403143,177.7909515,12,10872,0,1930.4416303,0.13435080687295148,490.1457029,0.6610392279437567,67.54963341160855,3578.1232017,765.5
1110055,11320690,도봉구,방학1동,24126.52886,817.5074443,470.6866792,690.7712456,904.2764559,828.5956207,946.5876109,761.857437,417.3783682,749.7099161,742.2042865,810.3074525,865.5200821,76.0,0.0,253,1278,970598,1001061,836663,374.9411765,48.64705882,75.72058824,100.3382353,11,10872,0,2467.4299287,0.10227040711151848,224.70588235999998,0.599309695610346,40.22949200990035,6537.972670300001,765.5
1110056,11320700,도봉구,방학2동,11623.35351,380.3314927,216.8453134,290.6236596,373.5124858,365.3899531,422.700362,299.4384266,195.4176225,305.8810515,289.4708887,334.311068,358.4435594,62.0,0.0,253,1278,970598,1001061,836663,122.2016129,12.38709677,22.03225806,32.57258065,8,10872,0,1092.0328552,0.0939516168255989,66.99193548,0.5482082755717866,83.5041280612311,2740.3330281000003,765.5
1110057,11320710,도봉구,방학3동,21332.26036,893.8966829,570.8553525,514.1254264,623.020185,657.5178349,735.3944679,892.6377414,568.4830317,544.173586,516.6308873,753.4275684,696.2276183,75.0,0.0,253,1278,970598,1001061,836663,448.2903226,46.03225806,72.90322581,100.2580645,24,10872,1,2925.8728085,0.13715718630484594,219.19354836999997,0.4889544505416008,45.499069654145174,5040.517574200001,765.5
1110059,11320511,도봉구,창1동,23059.15319,774.1419407,464.33936,709.0457866,839.800211,792.018828,993.6348984,709.8196257,419.4382954,746.589979,762.1137403,898.3759983,848.4467765,72.0,0.0,253,1278,970598,1001061,836663,463.8064516,84.22580645,109.2580645,107.0645161,21,10872,0,2367.7392218,0.10268110031147244,300.54838705,0.648003894756517,42.09165844047198,6590.0262181,765.5
1110060,11320512,도봉구,창2동,29434.07053,1170.52314,589.5535176,962.1227122,1121.979683,1083.9201,1147.17449,902.6589421,470.2867301,972.5393035,1049.366356,1180.680947,1051.485716,101.0,0.0,253,1278,970598,1001061,836663,124.8709677,11.06451613,20.58064516,37.12903226,17,10872,0,3133.0223298,0.10644203378553228,68.77419355,0.5507620771805711,32.975323579888155,8569.2693077,765.5
1110061,11320513,도봉구,창3동,10539.18931,413.4995243,230.5429483,261.3244811,277.5944771,402.5710637,417.6569466,383.9770651,188.2674286,298.7326619,272.4828087,335.0030412,347.0512405,40.0,0.0,253,1278,970598,1001061,836663,128.1081081,12.18918919,25.22972973,39.25675676,10,10872,0,1216.2869663,0.11540612190597418,76.67567568,0.5985232068226913,92.09418024961921,2612.4167208000003,765.5
1110062,11320514,도봉구,창4동,29317.60668,1013.867232,653.0882276,777.0249402,1036.758699,930.2835124,1216.972456,966.3032506,586.8369047,803.1220606,890.5071757,1141.633311,1094.200328,80.0,0.0,253,1278,970598,1001061,836663,1861.870968,205.2580645,356.6129032,502.3548387,19,10872,1,3220.0956149,0.10983487329123279,1064.2258064,0.5715894520570236,33.10631766753752,7890.5024828999985,765.5
1110063,11320515,도봉구,창5동,20241.32525,828.578991,397.2094928,621.8953077,716.4366947,667.2212844,725.4290939,777.5151169,381.34423,710.3518392,696.1161663,809.5918485,688.629644,90.0,0.0,253,1278,970598,1001061,836663,252.3709677,33.14516129,59.11290323,61.53225806,17,10872,1,2384.6478307,0.11781085483520898,153.79032258,0.6093819902565599,47.95130694320521,5635.6718787,765.5
1110064,11320521,도봉구,도봉1동,18333.30256,582.3993669,316.7779163,453.1019299,616.1203751,550.2271087,756.7079326,440.6036721,204.1996729,516.9442971,479.4590355,519.9631394,488.4916075,53.0,0.0,253,1278,970598,1001061,836663,169.7904192,12.18562874,22.7005988,40.37125749,8,10872,1,1543.9806282,0.08421726653705539,75.25748503,0.4432375241464743,52.9417979561234,4381.0154258,765.5
1110065,11320522,도봉구,도봉2동,20181.29561,801.1063286,350.0053846,515.7048666,721.0932574,706.0895213,763.0895447,769.5098227,322.2929297,585.6161585,571.8515591,738.9410004,715.1640938,81.0,0.0,253,1278,970598,1001061,836663,315.9193548,19.83870968,44.4516129,64.30645161,24,10872,0,2242.9144656,0.1111382791741387,128.59677419000002,0.4070557002479673,48.09393899958834,5317.550001799999,765.5
1111051,11350560,노원구,월계1동,23408.67616,835.5532841,429.7671439,666.9863759,817.2723823,815.6077589,939.5273508,706.4273936,321.894931,708.4013496,701.0137767,754.9222403,824.786055,62.0,0.0,216,2024,1426680,1438118,1226080,289.8709677,28.93548387,59.29032258,88.4516129,14,12432,0,2293.6427525999998,0.09798259145125444,176.67741934999998,0.6095036724507406,60.946633216186115,6228.5172895,1120.0
1111052,11350570,노원구,월계2동,20372.36263,813.3669193,428.8213638,456.555533,612.5918717,673.3451775,725.936784,891.8520606,456.5990322,492.6307376,571.9375977,695.1608727,744.0909109,79.0,0.0,216,2024,1426680,1438118,1226080,923.3047257,148.8800555,234.7965631,230.3192484,16,12432,0,2590.6393758999993,0.1271644051772899,613.995867,0.664998076918215,70.03016910267908,4972.2494851,1120.0
1111053,11350580,노원구,월계3동,25881.47847,1242.809159,500.5433759,777.1264375,1010.252504,885.6632332,1000.014292,1447.609671,553.0969843,693.2412143,852.2955645,1044.97146,1045.355767,126.0,0.0,216,2024,1426680,1438118,1226080,1981.954919,374.7037162,595.3468853,517.3930847,31,12432,0,3744.0591901999996,0.14466171994539848,1487.4436862000002,0.7504931983773342,55.12358969962662,7308.9204725,1120.0
1111056,11350600,노원구,공릉2동,45885.68417,1796.147206,1150.742028,1325.747248,1495.302652,1479.865,1640.290627,1646.714832,1029.196768,1392.535194,1372.615132,1730.541644,1597.900909,129.0,0.0,216,2024,1426680,1438118,1226080,2961.391837,632.6383965,904.1036275,738.7573818,35,12432,0,5622.800834,0.12253932649600068,2275.4994058,0.7683884913065626,31.092050294256296,12034.798406000002,1120.0
1111058,11350611,노원구,하계1동,25983.37592,555.2026764,656.0043021,663.6520587,649.8118565,705.0528573,934.3385222,627.138251,649.534193,795.2943845,689.0850031,761.8461597,897.3469623,67.0,0.0,216,2024,1426680,1438118,1226080,125.5806452,4.548387097,15.25806452,34.4516129,9,12432,0,2487.8794224999997,0.09574889075845691,54.258064517,0.4320575390466301,54.907414817558475,6096.427804300001,1120.0
1111059,11350612,노원구,하계2동,14919.93616,564.1815242,498.8165986,386.4341389,427.5951266,463.3346852,599.8374559,486.1170521,401.5969613,458.3195523,472.427231,567.9716678,680.5719003,63.0,0.0,216,2024,1426680,1438118,1226080,741.477483,133.0144371,179.3403143,177.7909515,12,12432,0,1950.7121362,0.1307453406824765,490.1457029,0.6610392279437567,95.62239306525291,4056.491758,1120.0
1111060,11350619,노원구,중계본동,21206.41562,906.643775,1168.837382,345.7775273,365.3644524,569.7738657,972.7887395,812.699036,1025.03504,438.1882387,305.1656033,581.3146411,972.5871606,29.0,0.0,216,2024,1426680,1438118,1226080,965.4840349,153.0185531,267.9993268,247.7180509,9,12432,0,3913.215233,0.1845297811342245,668.7359308,0.692643178578571,67.27586715099947,4550.9602286,1120.0
1111061,11350621,노원구,중계1동,26658.85643,1094.756713,1618.480971,359.8369325,471.9881115,754.5003875,1347.845164,1074.656308,1505.605875,519.7194801,416.6895493,751.4378153,1224.570066,28.0,0.0,216,2024,1426680,1438118,1226080,1981.954919,374.7037162,595.3468853,517.3930847,11,12432,0,5293.4998669999995,0.19856440132379674,1487.4436862000002,0.7504931983773342,53.51617402442345,5846.5875062000005,1120.0
1111064,11350624,노원구,중계4동,16522.56737,625.3429457,511.9509325,317.856969,413.1223786,475.7834615,659.8537126,633.2221479,428.2028879,411.2275759,340.0610575,487.6185185,529.9307043,50.0,0.0,216,2024,1426680,1438118,1226080,502.8064516,51.93548387,99.74193548,136.9354839,7,12432,0,2198.718914,0.1330736842987374,288.61290325,0.5740039777365498,86.34735559259516,3635.4543778999996,1120.0
1111065,11350630,노원구,상계1동,37947.08415,1716.613785,936.9344278,970.801561,1262.758049,1187.452306,1451.0809,1392.292821,784.9740792,1104.575418,1077.539093,1373.614771,1318.188524,121.0,0.0,216,2024,1426680,1438118,1226080,408.9354839,12.83870968,36.25806452,84.0,25,12432,0,4830.815113,0.12730398714969512,133.0967742,0.325471326016177,37.59656458347406,9746.010622,1120.0
1111066,11350640,노원구,상계2동,29546.34196,833.4660391,568.6858918,864.0553319,877.918185,893.187818,1104.881888,889.3462217,637.2363918,1065.895545,946.5441505,1016.78918,938.9821009,47.0,0.0,216,2024,1426680,1438118,1226080,328.6571429,67.7047619,58.16190476,80.78095238,13,12432,0,2928.7345444000002,0.09912342273588172,206.64761904,0.6287635108629797,48.286180466314484,7708.2541992999995,1120.0
1111069,11350670,노원구,상계5동,18812.12051,532.1781809,369.7607639,460.4301361,578.2268002,584.2094178,712.9521967,559.3259789,361.074445,554.2059795,477.1288755,601.8108511,535.677414,65.0,0.0,216,2024,1426680,1438118,1226080,247.6451613,21.02150538,35.7311828,57.44086022,8,12432,0,1822.3393687,0.09687049196454461,114.1935484,0.4611176241059873,75.8383404593659,4504.6416709,1120.0
1111072,11350700,노원구,상계8동,18301.07805,1273.696896,495.41492,577.975332,743.7620134,599.3820642,629.8267097,1256.009914,481.2446025,467.7230172,762.5743769,965.9171208,744.2823764,286.0,0.0,216,2024,1426680,1438118,1226080,923.3047257,148.8800555,234.7965631,230.3192484,32,12432,0,3506.3663324999998,0.1915934308853461,613.995867,0.664998076918215,77.95606335879214,5491.4430106,1120.0
1111073,11350710,노원구,상계9동,18897.45677,808.3965741,473.6300895,489.9465592,687.7133954,548.1184957,637.339342,912.7366153,539.8859687,540.1419086,621.3961997,683.3104053,698.5714911,77.0,0.0,216,2024,1426680,1438118,1226080,923.3047257,148.8800555,234.7965631,230.3192484,17,12432,0,2734.6492476,0.14470990889849777,613.995867,0.664998076918215,75.49587319415785,4906.537797000001,1120.0
1111074,11350720,노원구,상계10동,12883.76148,475.4905183,234.9481987,373.3720868,481.830639,395.4357751,459.2031163,448.6128215,246.1659439,483.8071591,496.7186068,554.6609061,454.9859215,89.0,0.0,216,2024,1426680,1438118,1226080,741.477483,133.0144371,179.3403143,177.7909515,13,12432,0,1405.2174823999999,0.10906888369373942,490.1457029,0.6610392279437567,110.73474173009916,3700.0142107,1120.0
1111076,11350665,노원구,상계3.4동,21207.51675,590.7280312,394.0551172,474.0640301,664.2635084,611.5906785,790.4794442,597.1259913,379.1781717,525.5612113,481.2233694,706.5495514,690.17472,69.0,0.0,216,2024,1426680,1438118,1226080,8.181818182,1.0,1.0,1.0,17,12432,0,1961.0873114,0.09247133148674751,3.0,0.3666666666585185,67.27237407463087,4943.9065132999995,1120.0
1111077,11350695,노원구,상계6.7동,47733.08247,1817.421408,957.1017616,1329.55136,1655.652572,1471.343131,1814.263614,1905.921514,937.7412188,1702.550708,1634.63736,1949.73341,1858.012766,145.0,0.0,216,2024,1426680,1438118,1226080,637.6744186,185.9302326,155.9069767,136.6511628,27,12432,0,5618.1859024,0.11770004390416229,478.48837210000005,0.7503646973176541,29.888704566621296,13415.744921,1120.0
1111078,11350625,노원구,중계2.3동,33341.29041,1518.441637,885.4093587,769.9769591,965.5846098,1071.432056,1308.283979,1272.175438,853.7459937,892.9908419,997.9684462,1154.793762,1279.461719,126.0,0.0,216,2024,1426680,1438118,1226080,84.0,9.0,10.91666667,32.5,30,12432,0,4529.7724274,0.13586074119199035,52.41666667,0.624007936547619,42.790185456412274,8440.492373000001,1120.0
1111079,11350595,노원구,공릉1동,43619.41711,1749.228105,863.2067791,1404.648149,1528.01075,1541.670416,1691.526718,1237.685376,627.2827788,1685.102836,1468.011256,1715.713683,1595.548807,107.0,0.0,216,2024,1426680,1438118,1226080,1029.891892,108.1216216,179.6756757,257.0135135,19,12432,1,4477.4030389,0.1026470167542319,544.8108107999999,0.5289980579825749,32.707452197313415,12630.232614999999,1120.0
1112051,11380510,은평구,녹번동,34722.73898,1061.557029,528.9457146,1172.530523,1449.805267,1240.441432,1379.769158,1133.683848,510.6223951,1340.430328,1464.13027,1666.548273,1332.2468,162.0,6.0,240,1657,1269758,1309879,1089547,485.0483871,49.83870968,94.03225806,137.0967742,15,10953,1,3234.8089867,0.09316111233515369,280.96774194,0.579257140962463,36.56848616497015,11045.902051000001,948.5
1112052,11380520,은평구,불광1동,31294.93663,1235.422035,569.7968057,966.9778535,1116.935988,1025.454916,1152.829531,901.3740726,400.2264907,1160.431633,1067.372492,1195.882132,1191.663268,125.0,7.0,240,1657,1269758,1309879,1089547,99.74193548,11.58064516,20.25806452,20.5483871,21,10953,0,3106.819404,0.09927546557233594,52.38709678,0.525226390764239,40.57391184434554,8877.5478135,948.5
1112055,11380551,은평구,갈현1동,23985.31483,611.2914991,364.9370801,904.6660113,871.828824,770.1534274,884.2514043,550.6225459,352.9405433,1099.486701,892.7702392,844.2540893,749.6307137,81.0,0.0,240,1657,1269758,1309879,1089547,261.3382353,47.22794118,60.88235294,66.63235294,10,10953,0,1879.7916684,0.07837260764444175,174.74264706,0.6686455461039076,52.93897574410117,7017.041410200001,948.5
1112056,11380552,은평구,갈현2동,22539.17989,926.103866,529.9380717,674.3530376,713.8058155,821.2130439,896.8790058,722.5157917,449.1106808,815.2918235,728.0762901,919.7651205,870.158294,88.0,5.0,240,1657,1269758,1309879,1089547,365.6985294,43.00735294,69.77941176,98.16911765,13,10953,0,2627.6684102,0.11658225467936491,210.95588235,0.576857343933306,56.3355901233725,6439.5424309,948.5
1112057,11380560,은평구,구산동,25916.55334,1121.792208,657.7034819,684.5152151,856.5696982,814.7229024,910.6923631,1022.456148,609.0471317,802.1950117,850.01176,1008.161619,958.7744708,94.0,8.0,240,1657,1269758,1309879,1089547,403.8064516,62.70967742,89.88172043,106.3010753,13,10953,0,3410.9989696000002,0.13161468366765472,258.89247315,0.6411301060797613,48.994092051593775,6885.6430403,948.5
1112058,11380570,은평구,대조동,41183.41576,1503.69248,693.8987574,1471.414152,1890.852316,1571.582126,1538.444551,1263.653731,646.2578012,1783.746532,1821.755671,2010.074037,1598.677139,124.0,3.0,240,1657,1269758,1309879,1089547,166.2619048,21.92857143,34.81904762,42.62380952,7,10953,0,4107.502769600001,0.09973681623537096,99.37142857,0.5976800800492212,30.831779651295246,13686.546524,948.5
1112059,11380580,은평구,응암1동,24398.32395,886.0935139,624.0490682,805.9581701,1084.537422,1010.239898,979.7071191,843.5370557,536.0623882,829.5372026,1015.867668,1381.908262,1152.669065,141.0,3.0,240,1657,1269758,1309879,1089547,163.3014706,21.44852941,34.92647059,41.63970588,11,10953,0,2889.742026,0.11844018597023341,98.01470588000001,0.6002071231806777,52.04283714742626,8260.4248068,948.5
1112060,11380590,은평구,응암2동,14892.47015,999.5465583,386.2981893,339.3620721,740.6012635,719.1148326,732.5552577,848.7945648,327.8414238,334.1487013,536.6712067,945.7956175,815.5406153,92.0,3.0,240,1657,1269758,1309879,1089547,18.66666667,0.083333333,2.583333333,2.25,24,10953,0,2562.4807362,0.17206552777277181,4.916666666,0.2633928570601084,85.26174551372192,5163.7895667,948.5
1112065,11380631,은평구,신사1동,24485.09372,872.0300323,478.8506018,803.976862,936.6241827,945.719363,951.8402426,933.6081125,453.1704278,913.8244345,901.2385228,1087.44688,947.9913765,90.0,2.0,240,1657,1269758,1309879,1089547,182.9354839,18.98387097,31.30645161,41.51612903,10,10953,0,2737.6591744,0.11180921771043971,91.80645161000001,0.501851525208664,51.858408814781534,7488.6618641000005,948.5
1112066,11380632,은평구,신사2동,14055.67718,518.7629075,352.6768098,395.6913753,573.7649928,524.9667088,518.162386,504.0775105,274.7016419,457.9847804,467.4615498,535.6787951,482.5221379,60.0,4.0,240,1657,1269758,1309879,1089547,389.8548387,35.32258065,63.58064516,95.66129032,10,10953,0,1650.2188697000001,0.11740586017784453,194.56451613000002,0.49906913244629686,90.33773213052692,3956.2327261,948.5
1112067,11380640,은평구,증산동,13195.28175,377.1692004,223.8592224,436.2893703,481.4179405,425.0669671,539.6219679,531.4636351,285.7223843,473.8597513,495.0994834,531.5040031,491.2116032,42.0,3.0,240,1657,1269758,1309879,1089547,323.3235294,30.52205882,63.35294118,85.55882353,15,10953,0,1418.2144422,0.10747890564746751,179.43382352999998,0.5549667970746827,96.2281839870528,3874.0710867999996,948.5
1112068,11380650,은평구,수색동,12433.24373,304.5228068,191.1942989,470.3621769,596.8716553,520.7140808,565.4293302,257.5365301,162.9782018,483.2940832,516.8068915,612.6931522,459.1775534,52.0,4.0,240,1657,1269758,1309879,1089547,141.9302326,3.976744186,38.6744186,48.20930233,7,10953,0,916.2318376,0.07369209978480812,90.860465116,0.6401769619589843,102.12604430300185,4225.3489235,948.5
1112071,11380690,은평구,진관동,63128.68722,3381.588695,2134.652682,1441.476058,1873.224033,2170.215735,2665.861724,3083.21434,1977.217947,2017.147124,1996.325696,2713.280771,2837.449466,122.0,9.0,240,1657,1269758,1309879,1089547,7907.739374,1672.253325,2450.97683,1957.197897,50,10953,0,10576.673664000002,0.16754147963097785,6080.428052,0.7689211498284769,20.113803342289746,17714.980607,948.5
1112072,11380530,은평구,불광2동,22354.77611,642.8482978,400.4761355,779.3474435,772.7495923,699.287453,795.9474859,662.3617269,354.9253793,897.8270528,785.1444627,761.8037714,726.5313482,82.0,5.0,240,1657,1269758,1309879,1089547,248.1616162,26.72727273,41.0,46.38888889,4,10953,0,2060.6115394999997,0.09217768629667568,114.11616161999999,0.4598461412663865,56.80030047055569,6218.6386098,948.5
1112073,11380600,은평구,응암3동,24338.39886,603.6750041,384.46719,744.8880512,1057.183444,1003.281509,1071.772474,706.4497293,415.1752332,793.4091789,838.0028091,1138.208737,969.5330389,81.0,6.0,240,1657,1269758,1309879,1089547,205.1428571,26.19354839,41.78801843,58.11981567,7,10953,0,2109.7671566,0.08668471450138769,126.10138248999999,0.6147003326005641,52.17097506306543,7616.2792421,948.5
1112074,11380625,은평구,역촌동,42952.34728,1814.187902,823.6424926,1316.871575,1641.907192,1579.100576,1800.291261,1646.420514,839.6634608,1678.155822,1568.130513,1955.040302,1735.004159,154.0,6.0,240,1657,1269758,1309879,1089547,341.9032258,52.24193548,81.76344086,91.12903226,21,10953,0,5123.9143693999995,0.11929300012402021,225.1344086,0.6584740698869417,29.562016523163106,13274.5014,948.5
1113052,11410520,서대문구,천연동,16854.50643,662.3399954,333.197503,439.365874,673.7481837,616.2092636,753.9105975,530.5946642,278.7981337,506.3007885,560.3165977,710.4420802,691.7854245,83.0,3.0,170,716,875171,901418,744824,322.972973,51.7027027,72.36486486,77.58108108,8,27137,0,1804.9302963,0.10708888473217663,201.64864864,0.6243514643561212,51.92504471339775,4952.0788097,443.0
1113062,11410620,서대문구,홍제1동,23836.74702,713.7545374,395.3771158,666.2667003,817.8311963,802.8777632,922.6009916,873.2969808,475.8800412,758.0936676,795.9241026,908.9514142,845.0992586,72.0,4.0,170,716,875171,901418,744824,247.0752688,26.15053763,44.10752688,65.04301075,13,27137,1,2458.3086752,0.10313104691413552,135.30107526,0.547610758118904,36.71520276091767,6517.6450944,443.0
1113064,11410640,서대문구,홍제3동,16296.62494,586.7354406,325.329743,472.5856935,567.995473,542.7196867,554.7442184,480.0592695,299.3914787,473.2578691,495.8587981,564.5558031,550.0225529,44.0,4.0,170,716,875171,901418,744824,224.5116279,31.25581395,43.25581395,57.95348837,15,27137,0,1691.5159318,0.1037954753225118,132.46511627,0.5900145017388652,53.70259199203243,4221.7400948,443.0
1113065,11410655,서대문구,홍제2동,9912.687897,347.6149763,172.2418117,293.438323,372.0252858,350.1403154,367.460211,381.649951,201.6409966,292.7924574,345.6271249,383.1972929,367.7399159,53.0,2.0,170,716,875171,901418,744824,207.5,26.58333333,36.41666667,49.58333333,3,27137,0,1103.1477356,0.11128643886123554,112.58333333,0.5425702811084337,88.28796075228637,2772.4209263000002,443.0
1113066,11410660,서대문구,홍은1동,14235.77118,376.4016079,256.3083404,443.7250681,498.7713678,463.6279195,493.2119467,551.5988283,319.1070162,421.0194174,456.0192659,583.9230389,506.7664564,69.0,2.0,170,716,875171,901418,744824,177.8604651,22.79069767,45.3255814,48.06976744,9,27137,0,1503.4157928,0.10560831399932631,116.18604650999998,0.6532426778749044,61.47689429214329,3867.0644807,443.0
1113068,11410685,서대문구,홍은2동,26020.20191,741.4943714,497.8610754,757.6743643,979.7276382,800.4882487,1008.019839,806.342688,492.0804364,932.1785387,854.9169948,979.328577,888.6601141,94.0,2.0,170,716,875171,901418,744824,261.6774194,18.5483871,39.93548387,49.58064516,7,27137,0,2537.7785712,0.09753108680623608,108.06451613,0.4129684417470222,33.63428935052411,7200.9943148,443.0
1113069,11410690,서대문구,남가좌1동,7360.632795,539.5152057,165.3427976,193.4891056,283.3410561,302.244299,319.7209822,514.4930128,156.4336354,244.7353539,259.6909472,365.1713833,330.2849993,31.0,0.0,170,716,875171,901418,744824,76.62790698,7.627906977,11.86046512,22.58139535,13,27137,0,1375.7846514999999,0.18691119225979536,42.069767447000004,0.5490136570998901,118.89888062266797,2298.6781266,443.0
1113070,11410700,서대문구,남가좌2동,19691.38015,588.4138553,318.4988379,588.3839268,745.4999868,643.4158822,699.8519312,596.5256834,339.0448554,763.2600626,658.045036,855.0247838,728.0017112,97.0,4.0,170,716,875171,901418,744824,270.0952381,47.4952381,74.20952381,58.14285714,18,27137,0,1842.483232,0.09356800884269151,179.84761905,0.6658674188969346,44.444370751737274,5681.4833206,443.0
1113071,11410710,서대문구,북가좌1동,14044.85893,811.7973791,483.3997575,309.5503231,448.4346542,505.0977801,664.3308827,659.2588922,388.6154387,390.4303191,440.8354304,621.4925369,626.7527907,41.0,1.0,170,716,875171,901418,744824,1969.387097,17.12903226,38.29032258,59.48387097,9,27137,0,2343.0714675,0.16682769682329587,114.90322581,0.05834466265420037,62.31255182852876,4006.9247172,443.0
