통계청행정동코드,행자부행정동코드,시군구명,행정동명,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,2021혼인,어린이보호구역현황,2021_한부모_가구수,2021_저소득_가구수,2021_예산현액,2021_세입,2021_세출,총_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,어린이집_수,2020GDP1인당,공동육아나눔터유무
1114078,11440555,마포구,아현동,25967.23288,1215.854683,382.3743001,948.4801962,1325.292663,1173.20412,1203.994773,1799.928555,501.4091676,1076.921513,1244.527564,1606.810162,1169.96307,148,3,171,641,994117,1002728,837986,1632.285714,342.1428571,493.1095238,445.0809524,21,55185,0
1115051,11470510,양천구,목1동,45860.27782,1889.238209,1737.118718,1120.524197,1629.531409,1855.652718,2422.669898,2002.050459,1712.911068,1403.237705,1339.217102,1879.236093,2297.249802,84,4,195,1246,1063087,1075429,908075,286.9516129,38.98387097,61.62903226,77.58064516,7,16015,0
1115052,11470520,양천구,목2동,23231.01497,763.7713391,500.1547682,1020.100102,1040.377401,828.6304889,906.3374338,791.1588414,398.6932136,1069.208677,1106.147362,1147.645685,901.5167574,144,6,195,1246,1063087,1075429,908075,304.6236559,45.95698925,82.3655914,79.51612903,12,16015,0
1115053,11470530,양천구,목3동,17431.52203,729.821484,351.3266967,613.0146557,778.3616213,598.1267397,669.8264057,590.5773014,261.7609959,730.8661062,780.0221261,904.9594535,638.0585805,107,4,195,1246,1063087,1075429,908075,349.3513514,34.87837838,60.43243243,76.82432432,12,16015,0
1115054,11470540,양천구,목4동,19048.28188,902.3215549,761.4270888,501.6393769,554.3737099,617.0647917,786.7141508,768.0403072,629.6238038,588.7282338,545.8911187,690.0515783,767.3977754,60,4,195,1246,1063087,1075429,908075,199.6010101,20.55050505,40.90909091,49.68686869,11,16015,0
1115057,11470560,양천구,신월1동,15588.18683,503.043593,243.0361933,582.7755706,725.772829,629.2503512,648.8163516,426.3353551,227.1256878,515.8598641,569.5628206,609.7942832,530.2485734,94,4,195,1246,1063087,1075429,908075,245.4623656,22.53763441,44.98387097,64.20967742,14,16015,0
1115058,11470570,양천구,신월2동,15440.31233,746.3936819,348.3165899,537.8546083,654.7556863,632.3688179,573.5988715,653.5086574,321.0839837,509.8572327,535.1641838,743.069733,593.0484806,69,6,195,1246,1063087,1075429,908075,253.9892473,18.43010753,44.1827957,75.75268817,17,16015,0
1115059,11470580,양천구,신월3동,14061.39742,514.036539,263.4436598,440.1863505,579.3159218,513.5825181,604.4162142,501.223778,241.5222024,471.2809189,457.0438098,525.3411208,495.0133919,52,6,195,1246,1063087,1075429,908075,103.0725806,13.30645161,21.69354839,26.40322581,11,16015,0
1115060,11470590,양천구,신월4동,11718.83267,686.3013468,290.8056572,300.9872938,464.9220307,473.9622483,461.2740985,701.946432,304.0795808,345.9818013,343.406219,525.843133,537.0312082,42,6,195,1246,1063087,1075429,908075,416.1182796,36.72043011,67.65591398,98.23655914,15,16015,0
1115061,11470600,양천구,신월5동,8355.966776,474.3285889,231.9398457,264.4535287,315.3144579,296.0077869,319.1414441,380.5222437,182.8862318,273.0793755,287.8976951,343.4015825,315.076571,50,5,195,1246,1063087,1075429,908075,409.9919355,34.05645161,68.11290323,83.75806452,14,16015,0
1115062,11470610,양천구,신월6동,4624.13131,164.8477884,107.7852165,150.7567309,230.6737682,186.4128204,199.472089,111.2366072,98.9367846,133.1200349,166.6954085,217.7758877,182.5066691,73,3,195,1246,1063087,1075429,908075,194.7964602,20.45132743,29.89380531,49.04424779,10,16015,0
1115063,11470611,양천구,신월7동,15447.80009,731.212893,381.2550596,443.3034417,605.2490036,601.0262291,666.8023282,628.4019283,302.2209224,376.3220562,448.2043219,532.3874885,556.6114113,70,8,195,1246,1063087,1075429,908075,281.8378378,22.28378378,46.24324324,77.2972973,13,16015,0
1115064,11470620,양천구,신정1동,19557.57169,968.9676295,813.8550077,391.1284475,567.3090565,752.9935991,916.8686142,830.9941818,730.3517137,496.4976844,527.1748805,744.7580911,977.0174187,35,3,195,1246,1063087,1075429,908075,193.7790698,33.22093023,41.94186047,42.27906977,6,16015,0
1115065,11470630,양천구,신정2동,12719.35509,523.3968605,580.3977185,257.754436,369.1212442,411.3202954,628.9278904,465.2270721,484.8943852,319.2599717,292.8736898,447.3007703,614.090273,29,3,195,1246,1063087,1075429,908075,329.4852941,40.83823529,70.56617647,94.75735294,9,16015,0
1115066,11470640,양천구,신정3동,41858.67981,2089.643071,1210.68545,1103.179049,1530.945546,1394.20712,1813.69914,2026.272445,1081.082238,1140.765278,1270.901287,1744.427581,1700.198164,151,12,195,1246,1063087,1075429,908075,288.0516129,22.01935484,35.12903226,53.21935484,34,16015,0
1115069,11470670,양천구,신정6동,20335.52585,1066.695197,921.4474437,410.0669728,561.2783694,642.8116029,971.9804898,956.1500457,838.544224,457.9143562,542.1196296,758.0556518,1089.593336,62,2,195,1246,1063087,1075429,908075,923.3047257,148.8800555,234.7965631,230.3192484,10,16015,0
1115070,11470680,양천구,신정7동,21488.61636,1047.273772,807.6204711,393.2872911,569.8408622,709.8606882,924.2061663,979.0135363,733.2501058,483.8015836,515.5708893,748.8395633,968.2352807,73,6,195,1246,1063087,1075429,908075,303.8709677,25.74193548,61.35483871,71.41935484,22,16015,0
1115071,11470550,양천구,목5동,39086.55474,2032.540896,2233.070644,644.2329323,915.8265728,1242.424827,1873.964344,1935.200135,2040.919781,844.1946691,786.0327494,1329.876343,1954.568455,52,13,195,1246,1063087,1075429,908075,3942.502266,839.0927498,1269.142003,955.7160179,16,16015,0
1115072,11470650,양천구,신정4동,33363.49578,1585.997143,659.3623251,1151.904347,1380.46991,1316.012677,1391.237723,1156.178748,540.9732037,1278.155356,1194.882009,1307.92815,1348.453627,112,12,195,1246,1063087,1075429,908075,706.5928144,71.38922156,155.9700599,182.994012,18,16015,0
1116051,11500510,강서구,염창동,31651.22478,1633.677413,845.4880669,1324.20378,1616.287737,1442.570869,1523.680079,1287.895158,746.7011224,1308.990482,1589.091454,1795.301204,1599.961717,198,5,355,1815,1392518,1406901,1238592,709.2903226,78.19354839,172.5887097,177.2903226,27,29043,0
1116052,11500520,강서구,등촌1동,23069.03064,675.0608416,320.8372591,1266.998768,1420.359305,1000.86519,915.7360224,622.0554527,248.8221778,1561.134866,1601.571218,1358.966407,865.8754313,210,2,355,1815,1392518,1406901,1238592,1148.573913,234.7478261,299.4347826,259.6521739,13,29043,0
1116053,11500530,강서구,등촌2동,16049.96226,702.8747745,361.4551128,644.3312257,685.5803905,568.1735945,568.9807431,616.9119682,307.6422712,675.9300711,698.6751583,794.0490111,579.3100718,78,3,355,1815,1392518,1406901,1238592,244.7741935,21.70967742,40.4516129,55.35483871,8,29043,0
1116054,11500535,강서구,등촌3동,41267.57114,1088.557793,644.1818356,1721.639489,1867.751561,1653.964883,1683.083298,1244.149723,671.8669118,1952.25012,1930.803767,1828.994259,1639.646154,137,8,355,1815,1392518,1406901,1238592,693.2325581,117.0465116,188.9069767,177.3255814,18,29043,0
1116055,11500590,강서구,화곡본동,29111.46443,1203.2267,535.2789145,1367.848506,1406.747667,1135.323587,1125.91728,1249.580991,483.4436571,1519.143661,1365.270092,1318.338175,1179.479206,119,4,355,1815,1392518,1406901,1238592,154.3238095,14.74285714,30.40952381,33.22857143,26,29043,0
1116057,11500550,강서구,화곡2동,13066.00403,628.1840844,285.0225831,466.3645171,596.8258768,556.0052894,511.9516295,474.3652293,229.788037,515.2154381,457.0703602,556.120129,585.2721648,60,2,355,1815,1392518,1406901,1238592,199.6774194,26.62903226,48.28225806,54.15322581,7,29043,0
1116058,11500560,강서구,화곡3동,20248.65285,976.005835,479.9611672,683.869285,809.3041732,689.5677668,751.0389003,740.3261408,381.841699,779.0911194,759.4549741,860.2380045,838.6314452,53,2,355,1815,1392518,1406901,1238592,247.1809524,41.41904762,44.82857143,59.17142857,12,29043,0
1116059,11500570,강서구,화곡4동,17377.77249,797.133638,358.2623121,574.2774854,784.1396877,670.4876964,707.1998228,851.9882249,336.8580904,630.8520042,626.8280579,746.946048,683.1000458,54,4,355,1815,1392518,1406901,1238592,290.516129,57.28387097,73.66451613,70.30967742,11,29043,0
1116061,11500591,강서구,화곡6동,20332.89238,570.1896499,286.4267079,931.8807382,1011.143893,825.7325384,876.4302177,499.8513321,215.1480546,1158.167341,1031.923525,844.5677127,753.6724236,79,4,355,1815,1392518,1406901,1238592,1679.397849,215.172043,430.1827957,414.3870968,10,29043,0
1116063,11500593,강서구,화곡8동,27548.2816,883.6639247,400.0977658,1127.156154,1280.56765,1158.695474,1062.01454,894.5900742,411.0279835,1334.949981,1184.134732,1267.779537,1167.243351,84,1,355,1815,1392518,1406901,1238592,251.0080645,31.38709677,56.87096774,64.55645161,17,29043,1
1116064,11500603,강서구,가양1동,49308.71688,1357.113913,579.4011397,3100.326195,3362.316853,2757.398075,2668.679112,1245.972977,514.9244402,3359.554523,3000.53401,2759.494129,1950.290045,232,3,355,1815,1392518,1406901,1238592,617.6129032,45.87096774,107.7096774,148.8709677,22,29043,0
1116065,11500604,강서구,가양2동,14897.99693,241.6772292,112.2367861,605.687758,720.4232692,530.5547826,516.2305315,321.9513921,115.9408061,583.1403232,739.0845775,689.2106848,462.3639349,67,3,355,1815,1392518,1406901,1238592,741.477483,133.0144371,179.3403143,177.7909515,5,29043,0
1116066,11500605,강서구,가양3동,10778.60057,296.7915382,93.75492606,544.695117,625.6451004,533.8420904,488.1167844,152.3276933,50.57528408,432.5549365,622.5154887,618.8987394,393.3118815,139,2,355,1815,1392518,1406901,1238592,548.537174,76.8549625,157.6874642,146.4563211,11,29043,0
1116067,11500611,강서구,발산1동,35529.97073,2083.572491,1116.86169,915.0376118,1250.898195,1369.055541,1601.929728,1990.284504,1111.214127,1107.753783,995.4975989,1452.711103,1605.069761,92,6,355,1815,1392518,1406901,1238592,287.3870968,33,54.80645161,86.90322581,23,29043,0
1116069,11500620,강서구,공항동,35999.49552,2325.364441,677.0822289,1599.909951,1854.035547,1825.214349,1722.002765,1978.567732,531.3074664,1411.86639,1537.769181,1727.456094,1429.904949,138,5,355,1815,1392518,1406901,1238592,502.8193548,54.6516129,118.4516129,151.0967742,22,29043,0
1116070,11500630,강서구,방화1동,33097.9282,2001.911269,802.3788918,1106.482675,1569.300293,1481.33369,1478.700018,1776.886689,738.0200883,1070.634625,1245.585404,1681.276777,1374.443697,150,2,355,1815,1392518,1406901,1238592,335.6193548,35.87096774,63.83870968,75.27096774,31,29043,0
1116071,11500640,강서구,방화2동,24657.40702,738.6415297,370.731397,1110.2861,1296.157544,1023.982436,1088.764865,688.5311594,320.3781863,975.4766967,1061.642195,1052.674087,792.814834,104,2,355,1815,1392518,1406901,1238592,394.75,36.09375,77.53125,88.29166667,8,29043,0
1116072,11500641,강서구,방화3동,17167.98826,708.2768032,348.618041,621.3765852,893.5429156,719.7379148,737.7027687,555.7924372,263.3026655,489.308249,651.6731411,821.9942693,672.9840075,98,5,355,1815,1392518,1406901,1238592,923.3047257,148.8800555,234.7965631,230.3192484,11,29043,0
1116073,11500540,강서구,화곡1동,47821.67618,1605.570784,574.4295466,2376.359801,2369.471529,1960.764382,1797.359218,1528.589749,526.4862943,2530.882458,2451.850738,2247.163277,1822.66461,476,5,355,1815,1392518,1406901,1238592,198.7225806,18.2483871,39.62903226,52.22258065,16,29043,0
